docID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
459,am,guys,generating,fan,created,investors,received,liked,winners,individual,sticking,managers,product,model,comeback,quietly,charitable,uncover,shortly,contact,cash,term,forward,camp,data,smarter,business,flagship,trial,love,trust,faster,click,portfolio,prohibitive,reply,learn,yield,real,conversation,lot,submit,message,request,subscription,ready,error,else,dollar,run
460,investors,connected,rallying,considering,stores,semiconductor,shackled,company,surprise,letter,expected,announced,sales,created,moved,rebounding,praise,according,stock,joined,discussed,highlighted,executed,struck,underperforming,acquisition,kept,buy,move,market,missed,dominate,received,lots,becoming,groove,instance,tops,merger,humorous,delivered,earnings,posted,winners,held,critical,awry,individual,money,normal
461,am,bedding,created,tied,charitable,worried,pharma,investors,received,winners,individual,trust,bank,managers,product,public,uncover,shortly,nervous,lot,technically,contact,telecom,concerned,forward,data,cloud,smarter,fan,decent,shape,wish,forget,flagship,category,trial,faster,fourth,particularly,notice,click,hard,portfolio,prohibitive,reply,learn,yield,real,conversation,submit
462,watching,added,companies,investors,released,interviewed,earnings,reported,beverages,company,growing,sales,bubble,market,created,coming,tech,buying,analysts,picked,cards,looking,flooded,quarter,buy,missed,received,play,product,am,weeks,serving,stock,revenue,winners,interview,individual,beaten,recharge,wondering,taking,guidance,growth,inorganic,euphoria,managers,rest,prepaid,huge,week
463,created,investors,steel,received,trigger,winners,individual,beaten,pull,managers,companies,product,charitable,uncover,shortly,pullback,contact,speculative,careful,forward,data,smarter,mode,coming,trouble,buying,flagship,barrel,trial,piece,trust,faster,struggle,gas,bottom,click,hard,portfolio,prohibitive,reply,learn,oil,conversation,lot,submit,message,request,subscription,ready,error
464,oil,added,companies,investors,reported,created,ripple,spinoff,interviewed,seeing,dropped,apparel,discussed,refineries,waste,opposite,spinning,roaring,received,product,entity,ago,recklessness,rendering,saying,markets,sold,tough,gaining,carried,winners,strong,individual,money,collapse,waiting,cities,posting,taking,company,eh,announced,belly,gas,hazardous,gloomy,spending,managers,improving,situation
465,created,football,investors,bridesmaid,tried,nanotechnology,received,play,am,winners,individual,bride,guys,managers,outsourcing,product,renaissance,lumpy,charitable,uncover,shortly,technically,pullback,contact,quarter,map,trade,risk,forward,data,thinking,register,smarter,holiday,mode,own,forget,coming,straight,flagship,buyer,stick,season,trial,combination,trust,faster,guy,true,sheet
466,companies,returned,growth,funds,cap,assets,invested,fund,listed,investing,firms,held,securities,index,investors,mutual,capitalization,created,looking,portion,earnings,rated,providing,earned,mid,received,measured,projected,average,appreciable,individual,stated,lions,capital,managers,equities,relatively,market,product,inconsistent,equity,tolerance,shortly,performance,willingness,contact,major,ideal,top,term
467,homes,tech,investors,materials,companies,rotation,housing,interviewed,allocated,added,steel,reported,spoke,purchased,company,strong,money,fastest,taking,vanilla,managers,created,moved,am,sector,collaborating,plain,earnings,airlines,destined,iron,residences,shifting,deliciously,copper,achieved,boom,diversified,received,rising,poised,coming,reach,oil,dissatisfied,confirmed,rotated,shunned,winners,interview
468,materials,paving,cement,construction,companies,million,asphalt,supplies,plc,concrete,sold,investors,created,acquisition,reorganized,markets,mix,termination,pro,company,vertical,approximately,receiving,senior,summarized,including,achieved,following,thereon,integration,principal,aggregate,edited,midrange,received,referenced,de,period,revenue,acquisitions,producer,individual,country,reserves,giving,primarily,recovery,lockup,various,scheduled
469,materials,investors,fueled,looking,growth,industry,exit,including,company,construction,posted,acquisitions,equity,sales,payday,created,existing,aggressive,seeing,provided,picked,concrete,leveraging,individual,receiving,valuation,pumped,difficult,hypercompetitive,wait,riding,data,capital,normalize,market,exiting,received,partners,opportunity,investment,location,financing,asphalt,markets,contributing,fragmentation,annualized,opportune,highly,localized
470,processing,marketplace,payment,promoted,ebay,investors,niche,wholesale,growth,ratio,checkout,introduced,impressive,services,growing,charged,generated,provided,published,fee,reported,seller,direct,increased,arts,valuation,sold,payments,listing,range,segment,transaction,platform,sales,companies,vintage,increase,created,bar,plans,quarter,registered,company,raised,card,limited,regarding,formalized,solution,terms
471,companies,construction,weeks,traded,week,created,postponed,mm,remains,pipeline,public,rebounding,concrete,looking,joined,quiet,executed,investors,supply,including,designed,index,paving,company,received,million,tech,asphalt,amended,markets,raise,services,eerily,crumbled,booked,maker,individual,flying,managers,sales,targeting,market,product,preclinical,estimated,genetic,comfortably,recently,designer,shortly
472,natural,gas,riding,liquidity,pricing,million,hedging,producing,proved,pro,cant,created,modeled,detailed,assets,remains,operations,considering,shorts,avoid,noted,narrative,receiving,investors,embellished,risk,production,longs,clouded,received,dropping,increased,substantially,saying,equal,exposed,recommended,spud,underlined,immature,midterm,individual,stated,direction,producers,jaw,measly,reserves,taking,trade
473,stores,lockup,expiration,products,produced,banner,increased,investors,sales,companies,abnormal,created,graduated,banners,warehouse,food,million,joined,receiving,grocery,observed,sudden,selection,tailored,upgraded,located,purchased,janitorial,square,company,experience,service,received,sell,window,fresh,significant,period,potential,management,total,individual,targeted,priced,decrease,store,announced,chance,stock,managers
474,traded,investors,priced,soaring,created,million,tech,acquired,associated,raised,remains,seeing,week,looking,andor,blown,joined,rumored,biotech,slashed,designed,fallen,received,gaga,weeks,developing,hipster,handmade,listed,individual,peer,fell,recycled,unwelcome,cloth,skinny,past,jeans,scheduled,cap,managers,sales,companies,market,product,index,underwriter,price,ahead,shortly
475,genetic,quiet,firms,expiration,bringing,period,investors,data,including,held,mainstream,diagnostics,testing,comprehensive,companies,created,healthcare,reaching,laboratory,focused,formerly,according,company,quality,upcoming,individual,receiving,correlation,reputation,specialists,multidisciplinary,earned,biochemistry,received,wish,doctorate,informatics,buying,software,application,medical,barred,cardiology,neurology,hematology,field,pediatrics,priced,changed,family
476,marketing,brands,local,sales,intelligence,national,customized,advertising,introduced,digital,retail,software,automation,solution,purchasing,traffic,rev,product,intent,containing,including,pending,leading,direct,bidding,industries,revenue,applications,traditional,service,quarter,purchase,data,specific,fourth,platform,physical,companies,created,utilized,plans,wasted,acquired,reorganized,location,associated,reaching,telecommunications,predict,allocated
477,investors,election,oil,waning,presently,exposure,falling,added,political,created,putting,analysts,wrecked,concentrated,sector,stymied,instability,considered,exports,fund,banks,forming,sliding,occupying,trying,decided,funds,terrorist,violence,surly,conducting,dumped,antagonistic,read,emerging,received,product,weeks,invested,confirmed,projected,tumult,economy,focus,assured,planting,firms,held,strong,individual
478,quiet,expiration,healthcare,period,firms,investors,analytics,created,event,dipped,care,receiving,proprietary,health,risen,data,clinical,modified,company,received,product,increased,powerful,serving,doctorate,hospitals,performance,conclusion,services,held,individual,recorded,industry,solution,facilities,priced,quality,buy,changed,managers,companies,prior,improving,analytical,predictive,addition,price,range,leading,accessible
479,sales,infrastructural,data,detailing,region,slowly,center,created,innings,looking,noted,receiving,investors,regards,headquarters,platforms,received,becoming,regions,growing,individual,expanded,forward,fragment,deployed,highly,spending,managers,logistical,product,running,launch,bargaining,serve,powerhouse,feel,instant,weighting,convenient,multinational,replicate,shortly,conjunction,overlook,prize,established,credibility,revolution,contact,global
480,lockup,listed,expiration,marketplace,computing,received,services,held,investors,quarterly,created,graduated,online,active,limited,operations,representing,period,currently,site,receiving,major,produced,including,itching,addition,shopping,event,entertainment,hosting,increased,million,supporting,short,serving,processed,stock,delivered,revenue,elastic,nineteen,studied,surrounding,firms,individual,chairman,detract,priced,added,escrow
481,materials,paving,company,according,million,expected,asphalt,sold,vertical,growing,integration,created,moved,plans,valued,construction,downtown,concrete,faltering,readymade,nationwide,voting,trying,receiving,unexceptional,investors,material,billion,aggregate,investing,received,offered,share,gravel,business,upsurge,owned,remaining,revenue,borrowed,held,acquisitions,individual,stated,current,met,managers,sexy,companies,outset
482,printing,textile,digital,company,investors,acquired,fabric,plans,ink,leading,expanding,created,pushing,failed,industry,raised,generated,attracting,multinational,garments,product,million,implemented,transformation,trying,products,receiving,proprietary,nontoxic,customized,kept,enabling,following,hired,defined,printed,received,founder,finishing,blemish,ago,vegan,attempted,markets,thriving,motivating,transformed,global,individual,money
483,wishing,increased,advertising,investors,marketing,launching,data,digital,intelligence,created,doubled,product,million,receiving,rounding,including,increasing,demonstrated,tangibly,vs,received,offered,criteria,sold,pedigree,helped,posted,applications,individual,sparse,affiliates,divided,interactive,cull,managers,sales,companies,click,noticeable,syndicate,cater,range,fortunate,brands,equity,statistical,garner,shortly,refine,stores
484,investors,companies,software,local,marketing,analytical,excited,acquisition,focus,growing,attractive,following,sales,advertising,created,cooled,sells,recognized,focusing,value,services,fragmented,growth,doubled,target,averaged,proven,looking,company,market,individual,receiving,quickly,changing,ability,misaligned,customer,emerging,received,product,microenvironment,offered,synergies,currently,little,exit,developments,fast,offering,competitive
485,companies,postponed,assets,received,investors,priced,traded,created,returned,performance,andor,providing,including,designed,transportation,public,five,pipeline,individual,flat,care,cap,initial,gas,health,managers,product,index,genetic,associated,oil,shortly,submit,depressed,average,contact,biotech,tank,forward,data,collection,weighted,dry,newly,basket,storage,smarter,moderate,week,tech
486,biotech,investors,companies,bubble,created,gene,tested,harnessing,decoded,tracked,approaching,tamer,smarter,received,ago,discerning,individual,eg,born,wreckage,lifeline,managers,aftermarket,immunotherapy,multitude,product,preclinical,eating,cooking,domain,connected,dedicated,unusually,cure,shortly,etc,bust,contact,meaning,funds,therapy,forward,data,boom,panel,cancer,science,concept,venture,tech
